Age,Income,Education_Years,Experience_Years,Spending_Score,Savings,Credit_Score,Debt,Hours_Online,Purchases_Month,Website_Visits,Time_On_App,Social_Media_Usage,Product_Returns,Customer_Tenure,Satisfaction_Score,Complaints,Support_Call_Count,Ad_Clicks,Email_Open_Rate,Discount_Usage,Mobile_App_Usage,Transactions_Value,Fraud_Risk_Score,Loyalty_Points,Dropout_Probability,Market_Segment,Region_Code,Channel _ Preference,Risk_Class
40,60784.29966,10,38,85,24569.98128,611,19320.48391,1,5,28,12.03,1.17,4,83,7,0,1,12,0.6196,0.2106,4,2726,0.0899,2830,0.2061,4,5,3,0
33,64940.71529,18,31,8,25153.51888,659,15618.0097,0,2,15,166.02,4.9,0,105,8,0,1,10,0.7974,0.8182,7,2926,0.8113,8690,0.6763,3,7,1,1
48,38648.07367,12,16,69,7483.335791,632,17777.23726,3,5,18,39.84,1.82,1,80,10,1,6,12,0.6961,0.8744,7,3039,0.9339,4682,0.044,4,5,1,0
28,28672.84,14,34,90,11098.95551,621,13231.30174,6,2,12,102.82,0.85,1,102,3,0,1,10,0.1825,0.2105,6,4687,0.9121,9295,0.8207,5,5,2,0
33,72520.00478,9,36,80,19738.47746,581,15216.68627,11,4,17,153.06,2.5,0,85,8,0,1,9,0.4117,0.076,6,3566,0.5606,3089,0.199,5,3,3,0
25,45159.80242,13,18,36,13540.4622,698,15869.18183,10,3,14,271.12,3.63,1,93,1,1,0,10,0.5351,0.6036,1,2179,0.3276,1752,0.5316,1,6,2,0
21,46237.50475,13,28,28,12016.3577,643,10280.24846,6,6,17,24.55,0.42,0,108,8,1,4,12,0.3597,0.4799,2,2274,0.6399,4014,0.2488,3,3,2,0
57,69922.91213,18,6,93,12940.32761,596,15127.04152,0,7,16,200.58,3.17,0,60,7,0,2,8,0.1761,0.4276,5,4217,0.3061,613,0.6589,3,2,1,0
21,58343.45014,10,27,47,8611.434863,636,17202.61112,6,6,21,4.22,4.29,1,102,4,1,0,13,0.7361,0.761,3,1715,0.4123,643,0.5872,2,2,3,0
42,56838.31658,13,8,76,13668.92411,677,18102.10139,8,4,31,188.97,1.31,1,109,7,0,2,15,0.1988,0.9697,0,3015,0.4457,1135,0.9464,2,4,3,0
20,82475.03517,17,27,30,22715.48444,651,17623.94269,4,8,19,165.46,3.47,1,24,10,1,6,10,0.2605,0.4777,8,974,0.302,3699,0.4456,5,2,1,0
49,40347.22654,17,5,23,34370.59141,660,6965.848692,1,4,18,243.56,2,1,101,7,2,3,14,0.2865,0.0062,7,2859,0.3418,161,0.8749,1,3,1,0
20,63917.60192,12,28,16,26375.85746,652,22375.55366,3,6,16,159.5,2.07,0,93,10,0,1,6,0.1618,0.5963,3,1676,0.0073,6069,0.5758,5,2,3,0
44,50855.19687,19,16,14,25089.24388,586,21877.68736,9,6,26,105.78,1.4,0,95,1,1,1,8,0.8496,0.654,1,2221,0.2971,3402,0.9145,3,4,2,1
46,54028.88418,9,15,74,7011.732925,697,14423.10955,4,4,16,72.83,3.12,0,109,3,0,1,8,0.6106,0.828,6,3227,0.4723,3993,0.2918,3,4,2,0
49,72927.0264,16,22,71,20954.37364,565,17733.05217,10,6,16,25.57,1.8,2,116,7,0,1,8,0.8347,0.1994,3,3726,0.173,4855,0.5498,5,3,3,1
67,57617.53634,15,30,52,19464.32077,673,13700.6774,4,5,25,160.38,4.15,1,39,5,0,3,7,0.4937,0.5243,3,2142,0.8056,56,0.39,3,7,2,1
68,58074.44119,10,2,37,22325.92878,681,19511.74598,2,4,21,266.5,4.81,1,12,9,0,4,5,0.5196,0.4471,7,4347,0.5376,5284,0.0659,2,2,2,1
36,66087.61006,15,20,29,17114.50024,639,10114.36892,5,6,30,154.42,4.68,2,94,7,2,0,13,0.6161,0.6644,3,1578,0.7939,3237,0.5743,3,6,1,1
38,44525.70906,16,25,67,33296.61393,668,23054.76357,5,6,27,221.73,0.82,0,53,3,0,2,9,0.3709,0.0639,1,3939,0.1281,4902,0.7942,2,4,2,0
22,37411.85499,10,35,15,20422.20413,636,19213.24567,0,7,23,89.53,0.07,1,64,1,0,3,9,0.4966,0.884,5,2499,0.8205,5996,0.5562,4,7,1,0
35,34327.86209,10,36,100,21201.78684,668,19352.60275,1,6,14,134.44,2.19,0,4,5,1,0,15,0.5469,0.5112,8,4147,0.9583,619,0.2793,1,7,2,0
45,20504.65116,9,21,47,4300.478201,700,14369.68274,2,6,21,97.38,3.64,0,94,10,0,4,7,0.9535,0.877,8,2497,0.3525,4874,0.2638,1,2,3,1
59,80843.10695,15,11,46,19146.59454,610,6524.28897,1,8,16,32.78,4.89,3,5,5,1,0,11,0.8829,0.3402,8,2166,0.284,2613,0.2378,3,2,1,0
39,33451.87451,17,12,52,29194.0748,684,20303.6082,4,6,16,125.1,3.92,1,16,7,0,4,5,0.1292,0.6535,4,3731,0.6468,7141,0.9796,1,6,3,1
38,46681.19565,8,10,19,24444.60487,735,6722.631991,12,7,23,229.29,2.9,0,27,1,0,2,8,0.0413,0.9567,8,3530,0.6359,5373,0.3992,4,7,1,1
23,45847.8005,15,15,77,2755.272482,663,20375.83596,6,3,23,118.49,0.13,3,4,10,0,5,12,0.6803,0.9434,9,2350,0.1125,2835,0.3169,3,3,2,1
18,54611.10047,14,7,21,16402.59941,625,10367.2367,8,2,26,195.05,4.13,2,72,2,1,1,12,0.0492,0.9441,5,3650,0.9268,8857,0.4185,2,3,3,1
22,62236.05819,14,39,64,33855.19574,763,5477.708076,4,5,19,227.58,0.89,0,48,6,0,1,15,0.0604,0.0429,3,2841,0.4791,8319,0.1158,4,2,1,0
58,62907.10233,10,39,37,18794.87424,654,15005.99822,4,9,18,96.82,0.28,1,8,8,0,3,9,0.1593,0.403,7,3177,0.7644,3557,0.196,4,5,3,1
29,41253.83842,8,1,27,22579.32786,662,22096.8033,0,3,23,239.25,4.25,1,81,4,0,3,8,0.3517,0.0608,9,3405,0.3593,4171,0.5089,1,5,3,0
43,47493.17429,11,29,55,32952.0743,663,9206.377509,6,2,16,101.68,2.83,1,46,3,0,0,8,0.435,0.3095,10,1313,0.2615,4982,0.7988,2,1,2,0
63,54238.69926,16,29,29,18763.08687,672,24594.20775,6,5,18,76.83,0.64,1,44,3,0,1,12,0.5194,0.1746,3,3003,0.1113,6925,0.8764,5,1,1,1
51,46269.63311,12,11,20,26328.23888,633,18940.44326,2,1,25,66.73,1.93,1,67,3,1,2,5,0.9923,0.6201,10,1245,0.2745,634,0.866,4,1,2,0
66,74110.18364,8,9,25,23291.16702,659,15940.55713,9,4,22,59.97,0.43,2,91,2,0,2,7,0.3852,0.7807,5,1741,0.9934,3608,0.9448,1,3,3,1
31,57364.62427,12,10,70,25001.19091,698,12386.25446,6,6,24,221.14,3.19,2,52,1,0,3,9,0.2428,0.5133,3,2869,0.658,7606,0.1258,4,2,1,1
43,61023.16679,15,14,63,23033.72525,631,12804.61589,4,4,11,266.25,1.41,1,34,5,0,0,10,0.5753,0.7955,10,4173,0.8028,5737,0.041,2,6,3,0
62,59943.21903,15,15,36,15618.96097,629,17581.00337,2,5,21,69.19,4.33,0,62,10,0,1,14,0.2152,0.0128,9,2720,0.9585,9177,0.1057,2,6,3,0
44,67602.10786,12,16,2,16417.61959,635,20076.24515,7,5,21,25.57,1.79,2,109,5,1,1,19,0.9405,0.8205,7,2575,0.079,7945,0.6007,3,4,1,0
26,52715.32338,19,25,22,13163.39056,595,11439.02269,9,1,12,94.13,2.47,2,21,5,1,1,9,0.2593,0.1784,9,2458,0.1647,2573,0.5561,5,2,3,0
43,30547.52078,16,1,96,6882.327049,616,10160.92004,3,9,23,197.35,0.32,0,107,4,0,2,12,0.9899,0.4609,7,3471,0.928,1156,0.6712,5,2,1,0
64,55995.31928,8,11,16,29956.23929,614,13717.03909,3,3,19,110.56,1.38,0,24,3,1,2,10,0.4187,0.4426,4,1657,0.5646,5653,0.3711,1,1,1,1
39,40229.64659,11,25,18,20080.66374,650,23361.77206,6,2,17,164.75,3.38,0,44,3,0,0,10,0.8127,0.8732,9,1314,0.6348,3868,0.3916,5,2,1,0
64,42070.74977,10,22,69,29553.28146,692,7698.669958,2,6,20,223.29,3.68,2,114,2,0,3,11,0.6483,0.966,10,4623,0.4276,6534,0.5456,2,6,3,0
47,58795.46028,9,17,54,32522.9814,723,21854.86587,8,5,19,122.54,1.21,0,41,5,0,2,5,0.9335,0.2551,3,3497,0.8144,8435,0.0791,5,1,2,1
60,68574.24607,15,31,100,20427.33985,653,15253.67899,7,3,21,299.91,2.52,1,29,4,0,1,5,0.6254,0.0674,4,2158,0.5172,767,0.7999,1,2,3,1
65,50319.07365,14,37,30,9492.086946,673,5083.565141,1,4,19,89.38,4.09,0,103,6,1,2,11,0.5812,0.6505,4,2229,0.8261,8606,0.9229,4,4,3,1
34,54632.49519,16,2,45,18430.49483,662,12230.20559,0,5,21,293.47,1.9,3,6,2,1,1,10,0.6529,0.5028,8,2333,0.9922,6570,0.3873,5,5,1,0
43,75533.22417,9,37,19,14630.85115,545,18658.00844,7,8,14,60.91,0.67,0,56,2,0,2,11,0.7865,0.5657,8,1433,0.6467,2886,0.7396,5,5,2,1
53,53611.29769,11,2,87,4158.796328,593,25810.88367,4,3,20,33.28,2.16,1,14,8,0,0,10,0.8988,0.0463,10,2624,0.5288,861,0.5488,2,3,1,1
18,89025.24671,13,29,34,15986.16876,688,7035.76366,1,6,23,225.25,3,0,50,6,0,1,10,0.2668,0.7753,5,3027,0.3652,4914,0.236,2,4,3,1
25,58482.64468,18,0,13,19427.7023,693,-1915.058856,9,9,17,210.69,0.04,0,78,3,0,2,6,0.2009,0.2324,7,4627,0.1947,4957,0.0678,4,6,2,0
66,23588.55861,10,29,43,14853.40483,692,7142.683107,4,7,24,243.35,1.74,0,101,5,0,0,4,0.0343,0.3349,9,3127,0.6567,3933,0.2459,3,2,1,0
52,61300.12432,15,31,62,13827.6393,641,21782.49305,6,3,26,103.08,3.04,0,52,3,2,2,11,0.3701,0.2284,2,3891,0.0626,209,0.6049,5,4,3,1
69,55717.37577,10,27,93,9779.713423,550,4237.549758,3,4,22,279.24,4.76,1,88,2,0,1,11,0.8462,0.9459,6,2650,0.9563,6122,0.0402,2,2,3,0
32,69346.29131,19,20,100,21567.37719,599,23983.52335,8,4,21,35.84,2.04,0,77,3,1,3,6,0.0699,0.1687,5,2450,0.6476,2157,0.8362,3,4,2,0
64,60097.72027,9,12,22,34954.15427,606,22288.85369,4,11,21,9.08,0.81,2,1,1,1,1,11,0.5385,0.7323,7,2993,0.9594,2377,0.9703,5,4,3,0
39,47923.16024,10,26,52,30228.9911,681,16146.21745,12,4,23,90.17,2.67,0,12,7,0,2,9,0.6948,0.2457,7,4027,0.2723,2189,0.0835,5,5,3,1
31,31635.52646,18,35,52,25229.0151,632,11241.80814,8,5,14,239.2,1.43,0,115,6,1,2,13,0.8369,0.4249,8,2281,0.9465,8867,0.2467,3,4,3,1
43,46864.65114,13,6,36,25403.27295,735,15331.56375,2,7,22,201.89,1.07,0,106,5,1,0,13,0.5834,0.9961,3,3267,0.6121,6230,0.6756,2,3,3,1
45,37242.19319,9,21,73,18938.85485,723,18666.52411,5,13,18,130.86,2.95,1,24,6,0,2,7,0.1863,0.1006,2,3234,0.8103,6283,0.8061,4,2,2,1
40,41292.14825,15,9,19,5563.894566,734,17750.85879,5,8,15,76.88,4.58,0,37,8,1,3,3,0.9645,0.8814,8,2970,0.1789,1355,0.346,5,1,3,1
31,58828.67607,8,38,38,17044.54648,604,25437.95624,6,6,23,17.78,4.18,0,84,3,1,2,6,0.0947,0.946,4,4036,0.5001,8217,0.5152,1,4,3,0
41,75048.56757,14,14,70,12245.7785,675,13439.3853,10,5,17,101.25,0.91,1,70,3,0,2,9,0.769,0.6982,3,3051,0.569,1650,0.8918,1,1,3,0
19,55920.07295,9,14,79,21237.57399,626,7194.942158,7,4,15,138.01,3.83,1,76,5,0,5,15,0.0866,0.01,3,2831,0.3929,2958,0.3844,1,5,2,1
62,32061.75407,17,3,57,29865.71763,666,6136.315757,1,3,22,206.11,1.15,2,85,5,0,1,8,0.1434,0.8208,1,2936,0.2532,4457,0.0815,4,1,2,0
43,56669.04002,19,31,20,35787.27672,610,4936.252392,8,9,16,193.79,1.45,3,3,1,1,3,10,0.8982,0.8823,8,458,0.9048,5990,0.9949,5,3,1,1
31,67949.4723,13,22,9,20516.96825,711,16177.67354,0,7,21,284.2,4.6,0,27,4,0,2,9,0.7531,0.9809,7,2809,0.0851,1682,0.1803,2,3,2,0
68,40853.25644,19,5,32,6662.749303,611,13593.7878,9,9,19,30.12,4.56,2,110,9,1,2,7,0.3655,0.8393,6,1722,0.154,1966,0.0488,2,5,3,0
24,47989.7425,9,23,4,20501.4084,553,15195.92762,8,6,20,100.9,0.84,2,53,8,2,4,10,0.6387,0.4456,7,2752,0.3205,3286,0.4107,4,6,2,1
20,50220.32292,9,19,50,20718.8493,752,11777.64276,4,7,15,144.47,0.32,2,100,3,0,4,8,0.4572,0.6886,4,2971,0.9198,995,0.1215,5,3,2,1
64,38226.5253,17,36,82,25430.75096,672,8338.998848,4,4,19,201.21,1.47,0,17,5,0,2,13,0.0665,0.4851,3,3550,0.5642,8268,0.9787,3,2,2,0
40,59724.20651,15,19,5,19846.4356,597,18686.01531,10,6,20,148.64,2.91,3,113,5,1,3,13,0.7211,0.353,9,5417,0.3732,2142,0.3808,3,6,3,0
63,48185.77777,19,11,20,20532.14619,642,221.6166009,9,4,25,273.83,4.38,0,110,7,1,3,9,0.7633,0.6264,4,4614,0.4027,956,0.8258,5,3,1,1
60,56292.98666,9,32,87,14943.51394,621,10190.42659,4,2,23,182.6,0.59,1,15,8,3,3,8,0.8823,0.7698,2,2987,0.8378,217,0.1766,5,6,1,0
64,36687.61733,14,27,75,17504.78414,650,19718.94096,4,4,23,11.9,2.07,1,39,9,0,2,8,0.5406,0.6359,7,3670,0.0268,3946,0.1388,2,4,1,1
62,43438.1255,10,7,37,24105.85941,690,9594.96944,7,5,17,34.1,1.36,0,4,7,0,0,13,0.6731,0.8266,3,2519,0.0113,2415,0.6493,4,7,1,1
35,60835.72037,15,0,22,3932.130271,682,17350.05252,0,3,12,226.05,0.07,0,17,2,0,1,9,0.4381,0.1764,2,3230,0.0461,6195,0.9093,4,3,2,1
55,44407.50272,14,36,58,17461.69147,663,10198.44543,1,6,15,214.74,3.94,0,102,8,0,1,11,0.3189,0.3737,0,3257,0.4692,1467,0.1145,2,6,1,0
